state_name,district_name,crop_year,season,crop,area,production
odisha,anugul,1998,winter,moong(green gram),830.0,122.0
odisha,anugul,1998,winter,potato,523.0,5154.0
odisha,anugul,1998,winter,ragi,1.0,1.0
odisha,anugul,1998,winter,rapeseed &mustard,1235.0,98.0
odisha,anugul,1998,winter,rice,77609.0,63810.0
odisha,anugul,1998,winter,sesamum,4367.0,594.0
odisha,anugul,1998,winter,sugarcane,326.0,17613.0
odisha,anugul,1998,winter,urad,1390.0,221.0
odisha,anugul,1999,autumn,rice,20000.0,23000.0
odisha,anugul,1999,kharif,arhar/tur,7960.0,5010.0
odisha,anugul,1999,kharif,castor seed,220.0,110.0
odisha,anugul,1999,kharif,cotton(lint),380.0,260.0
odisha,anugul,1999,kharif,dry chillies,1860.0,1250.0
odisha,anugul,1999,kharif,dry ginger,460.0,1460.0
odisha,anugul,1999,kharif,groundnut,8570.0,11280.0
odisha,anugul,1999,kharif,maize,4150.0,2280.0
odisha,anugul,1999,kharif,mesta,1280.0,7180.0
odisha,anugul,1999,kharif,moong(green gram),14940.0,2760.0
odisha,anugul,1999,kharif,ragi,50.0,20.0
odisha,anugul,1999,kharif,sesamum,24090.0,5370.0
odisha,anugul,1999,kharif,small millets,200.0,100.0
odisha,anugul,1999,kharif,sweet potato,760.0,6180.0
odisha,anugul,1999,kharif,turmeric,610.0,920.0
odisha,anugul,1999,kharif,urad,18770.0,3570.0
odisha,anugul,1999,rabi,castor seed,710.0,420.0
odisha,anugul,1999,rabi,coriander,2180.0,1090.0
odisha,anugul,1999,rabi,dry chillies,2390.0,1360.0
odisha,anugul,1999,rabi,garlic,2330.0,7220.0
odisha,anugul,1999,rabi,gram,2060.0,840.0
odisha,anugul,1999,rabi,groundnut,2110.0,3550.0
odisha,anugul,1999,rabi,horse-gram,17930.0,5430.0
odisha,anugul,1999,rabi,maize,580.0,560.0
odisha,anugul,1999,rabi,moong(green gram),9680.0,2110.0
odisha,anugul,1999,rabi,niger seed,480.0,210.0
odisha,anugul,1999,rabi,rapeseed &mustard,6950.0,830.0
odisha,anugul,1999,rabi,sesamum,10040.0,2590.0
odisha,anugul,1999,rabi,sunflower,670.0,1120.0
odisha,anugul,1999,rabi,sweet potato,290.0,2470.0
odisha,anugul,1999,rabi,urad,7850.0,1630.0
odisha,anugul,1999,rabi,wheat,750.0,910.0
odisha,anugul,1999,summer,rice,4650.0,8350.0
odisha,anugul,1999,whole year,onion,5680.0,71710.0
odisha,anugul,1999,whole year,potato,580.0,6280.0
odisha,anugul,1999,whole year,sannhamp,40.0,210.0
odisha,anugul,1999,whole year,tobacco,290.0,190.0
odisha,anugul,1999,winter,rice,89000.0,117000.0
odisha,anugul,1999,winter,sugarcane,1200.0,73960.0
odisha,anugul,2000,autumn,rice,22840.0,7460.0
odisha,anugul,2000,kharif,arhar/tur,8930.0,6430.0
odisha,anugul,2000,kharif,castor seed,220.0,100.0
odisha,anugul,2000,kharif,cotton(lint),130.0,180.0
odisha,anugul,2000,kharif,dry ginger,470.0,980.0
odisha,anugul,2000,kharif,groundnut,4842.0,3248.2
odisha,anugul,2000,kharif,horse-gram,3734.0,660.9
odisha,anugul,2000,kharif,maize,1059.0,723.6
odisha,anugul,2000,kharif,mesta,1250.0,7570.0
odisha,anugul,2000,kharif,moong(green gram),3405.0,550.1
odisha,anugul,2000,kharif,other kharif pulses,3220.0,1610.0
odisha,anugul,2000,kharif,ragi,308.0,111.5
odisha,anugul,2000,kharif,sesamum,5823.0,895.5
odisha,anugul,2000,kharif,small millets,150.0,80.0
odisha,anugul,2000,kharif,urad,3697.0,634.0
odisha,anugul,2000,rabi,castor seed,450.0,150.0
odisha,anugul,2000,rabi,gram,1600.0,740.0
odisha,anugul,2000,rabi,niger seed,470.0,220.0
odisha,anugul,2000,rabi,other  rabi pulses,80.0,43.0
odisha,anugul,2000,rabi,rapeseed &mustard,761.0,44.9
odisha,anugul,2000,rabi,safflower,30.0,20.0
odisha,anugul,2000,rabi,sunflower,280.0,300.0
odisha,anugul,2000,rabi,wheat,102.0,140.4
odisha,anugul,2000,summer,rice,950.0,1420.0
odisha,anugul,2000,whole year,coriander,1300.0,640.0
odisha,anugul,2000,whole year,dry chillies,3950.0,3360.0
odisha,anugul,2000,whole year,garlic,1180.0,3740.0
odisha,anugul,2000,whole year,onion,2950.0,31580.0
odisha,anugul,2000,whole year,potato,468.0,4224.6
odisha,anugul,2000,whole year,sannhamp,20.0,70.0
odisha,anugul,2000,whole year,sugarcane,180.0,9383.4
odisha,anugul,2000,whole year,sweet potato,1500.0,12220.0
odisha,anugul,2000,whole year,tobacco,70.0,50.0
odisha,anugul,2000,whole year,turmeric,460.0,1080.0
odisha,anugul,2000,winter,rice,89060.0,37420.0
odisha,anugul,2001,kharif,dry ginger,470.0,940.0
odisha,anugul,2001,kharif,groundnut,5076.0,3615.0
odisha,anugul,2001,kharif,horse-gram,6540.0,1837.7
odisha,anugul,2001,kharif,maize,983.0,338.5
odisha,anugul,2001,kharif,moong(green gram),3417.0,478.9
odisha,anugul,2001,kharif,ragi,183.0,60.0
odisha,anugul,2001,kharif,rice,113000.0,187000.0
odisha,anugul,2001,kharif,sesamum,7023.0,1319.1
odisha,anugul,2001,kharif,urad,5199.0,878.6
odisha,anugul,2001,rabi,niger seed,450.0,160.0
odisha,anugul,2001,rabi,rapeseed &mustard,902.0,94.7
odisha,anugul,2001,rabi,wheat,110.0,170.3
odisha,anugul,2001,whole year,coriander,1340.0,550.0
odisha,anugul,2001,whole year,dry chillies,3140.0,2670.0
odisha,anugul,2001,whole year,garlic,1210.0,3840.0
odisha,anugul,2001,whole year,onion,2260.0,24180.0
odisha,anugul,2001,whole year,potato,490.0,5212.6
odisha,anugul,2001,whole year,sugarcane,173.0,9570.9
odisha,anugul,2001,whole year,sweet potato,1540.0,12460.0
odisha,anugul,2001,whole year,turmeric,290.0,680.0
odisha,anugul,2002,kharif,arhar/tur,8730.0,6050.0
odisha,anugul,2002,kharif,castor seed,70.0,30.0
odisha,anugul,2002,kharif,dry ginger,470.0,590.0
odisha,anugul,2002,kharif,groundnut,3797.0,2556.3
odisha,anugul,2002,kharif,horse-gram,3905.0,554.5
odisha,anugul,2002,kharif,maize,942.0,606.6
odisha,anugul,2002,kharif,moong(green gram),3395.0,367.7
odisha,anugul,2002,kharif,ragi,113.0,35.8
odisha,anugul,2002,kharif,rice,104000.0,41000.0
odisha,anugul,2002,kharif,sesamum,6496.0,911.9
odisha,anugul,2002,kharif,small millets,60.0,30.0
odisha,anugul,2002,kharif,urad,3837.0,451.5
odisha,anugul,2002,rabi,castor seed,270.0,140.0
odisha,anugul,2002,rabi,gram,920.0,480.0
odisha,anugul,2002,rabi,niger seed,350.0,180.0
odisha,anugul,2002,rabi,other  rabi pulses,660.0,310.0
odisha,anugul,2002,rabi,rapeseed &mustard,710.0,61.1
odisha,anugul,2002,rabi,sunflower,180.0,110.0
odisha,anugul,2002,rabi,wheat,112.0,146.9
odisha,anugul,2002,whole year,coriander,1500.0,620.0
odisha,anugul,2002,whole year,dry chillies,3500.0,2970.0
odisha,anugul,2002,whole year,garlic,1250.0,3960.0
odisha,anugul,2002,whole year,onion,2300.0,24610.0
odisha,anugul,2002,whole year,potato,459.0,4028.6
odisha,anugul,2002,whole year,sugarcane,223.0,10317.1
odisha,anugul,2002,whole year,sweet potato,1730.0,14050.0
odisha,anugul,2002,whole year,tobacco,200.0,110.0
odisha,anugul,2002,whole year,turmeric,290.0,680.0
odisha,anugul,2003,kharif,arhar/tur,9500.0,6500.0
odisha,anugul,2003,kharif,castor seed,130.0,60.0
odisha,anugul,2003,kharif,dry ginger,420.0,540.0
odisha,anugul,2003,kharif,groundnut,3235.0,2858.0
odisha,anugul,2003,kharif,horse-gram,4991.0,1312.6
odisha,anugul,2003,kharif,maize,922.0,568.3
odisha,anugul,2003,kharif,moong(green gram),3233.0,515.9
odisha,anugul,2003,kharif,other kharif pulses,2730.0,1690.0
odisha,anugul,2003,kharif,ragi,72.0,29.9
odisha,anugul,2003,kharif,rice,109000.0,165000.0
odisha,anugul,2003,kharif,sesamum,3123.0,488.8
odisha,anugul,2003,kharif,small millets,80.0,40.0
odisha,anugul,2003,kharif,sunflower,140.0,60.0
odisha,anugul,2003,kharif,urad,4198.0,722.3
odisha,anugul,2003,rabi,castor seed,510.0,280.0
odisha,anugul,2003,rabi,gram,1910.0,860.0
odisha,anugul,2003,rabi,niger seed,350.0,190.0
odisha,anugul,2003,rabi,other  rabi pulses,760.0,340.0
odisha,anugul,2003,rabi,rapeseed &mustard,902.0,120.9
odisha,anugul,2003,rabi,sunflower,260.0,150.0
odisha,anugul,2003,rabi,wheat,113.0,166.1
odisha,anugul,2003,whole year,coriander,1400.0,580.0
odisha,anugul,2003,whole year,dry chillies,3550.0,3020.0
odisha,anugul,2003,whole year,garlic,1090.0,3450.0
odisha,anugul,2003,whole year,onion,2200.0,23570.0
odisha,anugul,2003,whole year,potato,554.0,4955.0
odisha,anugul,2003,whole year,sugarcane,321.0,17173.2
odisha,anugul,2003,whole year,sweet potato,1740.0,14510.0
odisha,anugul,2003,whole year,tobacco,270.0,160.0
odisha,anugul,2003,whole year,turmeric,240.0,560.0
odisha,anugul,2004,autumn,groundnut,2933.0,2431.5
odisha,anugul,2004,autumn,maize,1148.0,827.8
odisha,anugul,2004,autumn,moong(green gram),1574.0,196.8
odisha,anugul,2004,autumn,ragi,6.0,2.6
odisha,anugul,2004,autumn,rice,23000.0,22000.0
odisha,anugul,2004,autumn,sesamum,1270.0,207.0
odisha,anugul,2004,autumn,urad,2233.0,388.5
odisha,anugul,2004,kharif,castor seed,146.0,80.0
odisha,anugul,2004,kharif,dry ginger,450.0,575.0
odisha,anugul,2004,kharif,small millets,90.0,45.0
odisha,anugul,2004,rabi,castor seed,449.0,180.0
odisha,anugul,2004,rabi,gram,635.0,746.0
odisha,anugul,2004,rabi,niger seed,225.0,25.0
odisha,anugul,2004,rabi,other  rabi pulses,763.0,559.0
odisha,anugul,2004,rabi,sunflower,259.0,180.0
odisha,anugul,2004,summer,groundnut,795.0,1001.7
odisha,anugul,2004,summer,maize,15.0,18.8
odisha,anugul,2004,summer,moong(green gram),476.0,113.3
odisha,anugul,2004,summer,rice,3000.0,5000.0
odisha,anugul,2004,summer,sesamum,310.0,66.0
odisha,anugul,2004,summer,urad,154.0,37.0
odisha,anugul,2004,summer,wheat,35.0,45.9
odisha,anugul,2004,whole year,coriander,1563.0,648.0
odisha,anugul,2004,whole year,dry chillies,4541.0,3860.0
odisha,anugul,2004,whole year,garlic,1233.0,3910.0
odisha,anugul,2004,whole year,onion,2245.0,24017.0
odisha,anugul,2004,whole year,sweet potato,1780.0,14828.0
odisha,anugul,2004,whole year,tobacco,194.0,118.0
odisha,anugul,2004,whole year,turmeric,336.0,791.0
odisha,anugul,2004,winter,groundnut,392.0,461.8
odisha,anugul,2004,winter,horse-gram,4677.0,1183.3
odisha,anugul,2004,winter,maize,19.0,25.6
odisha,anugul,2004,winter,moong(green gram),949.0,173.7
odisha,anugul,2004,winter,potato,576.0,5317.1
odisha,anugul,2004,winter,rapeseed &mustard,733.0,71.1
odisha,anugul,2004,winter,rice,91000.0,122000.0
odisha,anugul,2004,winter,sesamum,3877.0,670.7
odisha,anugul,2004,winter,sugarcane,148.0,8046.5
odisha,anugul,2004,winter,urad,1640.0,314.9
odisha,anugul,2005,autumn,groundnut,3610.0,3122.7
odisha,anugul,2005,autumn,maize,960.0,741.4
odisha,anugul,2005,autumn,moong(green gram),2150.0,283.8
odisha,anugul,2005,autumn,ragi,79.0,38.2
odisha,anugul,2005,autumn,rice,25000.0,26000.0
odisha,anugul,2005,autumn,sesamum,308.0,35.1
odisha,anugul,2005,autumn,urad,2764.0,489.2
odisha,anugul,2005,summer,groundnut,1500.0,1767.0
odisha,anugul,2005,summer,maize,11.0,13.7
odisha,anugul,2005,summer,moong(green gram),472.0,127.4
odisha,anugul,2005,summer,rice,4000.0,8000.0
odisha,anugul,2005,summer,sesamum,153.0,30.0
odisha,anugul,2005,summer,urad,29.0,3.9
odisha,anugul,2005,summer,wheat,96.0,107.4
odisha,anugul,2005,winter,groundnut,194.0,179.3
odisha,anugul,2005,winter,horse-gram,4134.0,1012.8
odisha,anugul,2005,winter,maize,19.0,27.6
odisha,anugul,2005,winter,moong(green gram),918.0,201.0
odisha,anugul,2005,winter,potato,503.0,4524.5
odisha,anugul,2005,winter,rapeseed &mustard,788.0,83.5
odisha,anugul,2005,winter,rice,85000.0,140000.0
odisha,anugul,2005,winter,sesamum,4329.0,822.5
odisha,anugul,2005,winter,sugarcane,180.0,9646.2
odisha,anugul,2005,winter,urad,2493.0,560.9
odisha,anugul,2006,autumn,groundnut,2666.0,2468.7
odisha,anugul,2006,autumn,maize,965.0,677.1
odisha,anugul,2006,autumn,moong(green gram),2297.0,351.4
odisha,anugul,2006,autumn,ragi,185.0,87.3
odisha,anugul,2006,autumn,rice,21000.0,20000.0
odisha,anugul,2006,autumn,sesamum,1603.0,320.6
odisha,anugul,2006,autumn,urad,2682.0,477.4
odisha,anugul,2006,summer,groundnut,1531.0,1956.6
odisha,anugul,2006,summer,maize,15.0,20.4
odisha,anugul,2006,summer,moong(green gram),507.0,116.1
odisha,anugul,2006,summer,rice,2000.0,4000.0
odisha,anugul,2006,summer,sesamum,433.0,94.8
odisha,anugul,2006,summer,urad,76.0,21.4
odisha,anugul,2006,summer,wheat,115.0,177.2
odisha,anugul,2006,winter,groundnut,360.0,426.2
odisha,anugul,2006,winter,horse-gram,4224.0,1119.4
odisha,anugul,2006,winter,maize,15.0,21.2
odisha,anugul,2006,winter,moong(green gram),617.0,120.3
odisha,anugul,2006,winter,potato,470.0,4398.3
odisha,anugul,2006,winter,rapeseed &mustard,647.0,70.5
odisha,anugul,2006,winter,rice,90000.0,128000.0
odisha,anugul,2006,winter,sesamum,3735.0,608.8
odisha,anugul,2006,winter,sugarcane,120.0,7067.9
odisha,anugul,2006,winter,urad,1713.0,346.0
odisha,anugul,2007,autumn,groundnut,2838.0,2335.7
odisha,anugul,2007,autumn,maize,984.0,636.2
odisha,anugul,2007,autumn,moong(green gram),2355.0,329.7
odisha,anugul,2007,autumn,ragi,20.0,9.8
odisha,anugul,2007,autumn,rice,19000.0,10000.0
odisha,anugul,2007,autumn,sesamum,1714.0,298.2
odisha,anugul,2007,autumn,urad,3414.0,580.4
odisha,anugul,2007,summer,groundnut,835.0,1002.8
odisha,anugul,2007,summer,maize,27.0,34.2
odisha,anugul,2007,summer,moong(green gram),474.0,124.2
odisha,anugul,2007,summer,rice,3000.0,4000.0
odisha,anugul,2007,summer,sesamum,655.0,161.1
odisha,anugul,2007,summer,urad,107.0,30.8
odisha,anugul,2007,summer,wheat,102.0,164.3
odisha,anugul,2007,winter,groundnut,56.0,59.5
odisha,anugul,2007,winter,horse-gram,3146.0,767.6
odisha,anugul,2007,winter,maize,23.0,30.1
odisha,anugul,2007,winter,moong(green gram),627.0,111.0
odisha,anugul,2007,winter,potato,606.0,5476.4
odisha,anugul,2007,winter,rapeseed &mustard,469.0,46.0
odisha,anugul,2007,winter,rice,83000.0,74000.0
odisha,anugul,2007,winter,sesamum,2313.0,333.1
odisha,anugul,2007,winter,sugarcane,180.0,10774.4
odisha,anugul,2007,winter,urad,986.0,199.2
odisha,anugul,2008,autumn,groundnut,2603.0,2467.6
odisha,anugul,2008,autumn,maize,879.0,577.5
odisha,anugul,2008,autumn,moong(green gram),1800.0,282.6
odisha,anugul,2008,autumn,ragi,9.0,4.6
odisha,anugul,2008,autumn,rice,16000.0,18000.0
odisha,anugul,2008,autumn,sesamum,922.0,117.1
odisha,anugul,2008,autumn,urad,2724.0,531.2
odisha,anugul,2008,summer,groundnut,903.0,1088.1
odisha,anugul,2008,summer,maize,23.0,31.7
odisha,anugul,2008,summer,moong(green gram),405.0,95.2
odisha,anugul,2008,summer,rice,1000.0,1000.0
odisha,anugul,2008,summer,sesamum,279.0,60.0
odisha,anugul,2008,summer,urad,98.0,20.0
odisha,anugul,2008,summer,wheat,68.0,107.2
odisha,anugul,2008,winter,groundnut,89.0,124.2
odisha,anugul,2008,winter,horse-gram,3850.0,931.7
odisha,anugul,2008,winter,maize,8.0,12.0
odisha,anugul,2008,winter,moong(green gram),697.0,133.1
odisha,anugul,2008,winter,potato,599.0,6384.1
odisha,anugul,2008,winter,rapeseed &mustard,545.0,63.2
odisha,anugul,2008,winter,rice,82000.0,113000.0
odisha,anugul,2008,winter,sesamum,1706.0,257.6
odisha,anugul,2008,winter,sugarcane,112.0,6465.4
odisha,anugul,2008,winter,urad,1587.0,357.1
odisha,anugul,2009,autumn,groundnut,3375.0,2838.4
odisha,anugul,2009,autumn,maize,744.0,420.3
odisha,anugul,2009,autumn,moong(green gram),1901.0,239.5
odisha,anugul,2009,autumn,ragi,7.0,3.1
odisha,anugul,2009,autumn,rice,21000.0,13000.0
odisha,anugul,2009,autumn,sesamum,794.0,123.9
odisha,anugul,2009,autumn,urad,2715.0,445.3
odisha,anugul,2009,summer,groundnut,580.0,682.1
odisha,anugul,2009,summer,maize,23.0,25.4
odisha,anugul,2009,summer,moong(green gram),635.0,145.4
odisha,anugul,2009,summer,rice,1000.0,1000.0
odisha,anugul,2009,summer,sesamum,138.0,28.0
odisha,anugul,2009,summer,urad,189.0,39.9
odisha,anugul,2009,summer,wheat,44.0,53.6
odisha,anugul,2009,winter,groundnut,245.0,373.9
odisha,anugul,2009,winter,horse-gram,4443.0,1404.0
odisha,anugul,2009,winter,maize,36.0,50.7
odisha,anugul,2009,winter,moong(green gram),1036.0,231.0
odisha,anugul,2009,winter,potato,721.0,7831.5
odisha,anugul,2009,winter,rapeseed &mustard,428.0,48.4
odisha,anugul,2009,winter,rice,83000.0,89000.0
odisha,anugul,2009,winter,sesamum,2690.0,497.7
odisha,anugul,2009,winter,sugarcane,57.0,3008.7
odisha,anugul,2009,winter,urad,1473.0,372.7
odisha,anugul,2010,autumn,groundnut,2285.0,2095.3
odisha,anugul,2010,autumn,maize,965.0,861.5
odisha,anugul,2010,autumn,moong(green gram),2008.0,315.3
odisha,anugul,2010,autumn,ragi,4.0,2.2
odisha,anugul,2010,autumn,rice,16000.0,4000.0
odisha,anugul,2010,autumn,sesamum,1048.0,223.2
odisha,anugul,2010,autumn,urad,2914.0,510.0
odisha,anugul,2010,summer,groundnut,489.0,591.7
odisha,anugul,2010,summer,maize,9.0,12.3
odisha,anugul,2010,summer,moong(green gram),452.0,112.5
odisha,anugul,2010,summer,sesamum,255.0,67.1
odisha,anugul,2010,summer,urad,89.0,24.1
odisha,anugul,2010,summer,wheat,27.0,52.9
odisha,anugul,2010,winter,groundnut,252.0,265.4
odisha,anugul,2010,winter,horse-gram,4450.0,1308.3
odisha,anugul,2010,winter,maize,8.0,16.8
odisha,anugul,2010,winter,moong(green gram),1171.0,242.4
odisha,anugul,2010,winter,potato,423.0,4637.3
odisha,anugul,2010,winter,rapeseed &mustard,423.0,49.9
odisha,anugul,2010,winter,rice,68000.0,43000.0
odisha,anugul,2010,winter,sesamum,2102.0,378.4
odisha,anugul,2010,winter,sugarcane,107.0,5538.5
odisha,anugul,2010,winter,urad,1412.0,314.9
odisha,anugul,2011,autumn,groundnut,1923.0,1861.5
odisha,anugul,2011,autumn,maize,869.0,758.7
odisha,anugul,2011,autumn,moong(green gram),1887.0,300.0
odisha,anugul,2011,autumn,ragi,3.0,1.7
odisha,anugul,2011,autumn,rice,14000.0,9000.0
odisha,anugul,2011,autumn,sesamum,955.0,191.0
odisha,anugul,2011,autumn,urad,2458.0,471.9
odisha,anugul,2011,summer,groundnut,212.0,222.0
odisha,anugul,2011,summer,maize,10.0,13.6
odisha,anugul,2011,summer,moong(green gram),206.0,56.9
odisha,anugul,2011,summer,rice,1000.0,2000.0
odisha,anugul,2011,summer,sesamum,342.0,88.2
odisha,anugul,2011,summer,urad,18.0,4.9
odisha,anugul,2011,summer,wheat,8.0,13.3
odisha,anugul,2011,winter,groundnut,287.0,350.7
odisha,anugul,2011,winter,horse-gram,3886.0,1049.2
odisha,anugul,2011,winter,maize,10.0,20.4
odisha,anugul,2011,winter,moong(green gram),816.0,151.0
odisha,anugul,2011,winter,potato,557.0,5003.0
odisha,anugul,2011,winter,rapeseed &mustard,400.0,44.4
odisha,anugul,2011,winter,rice,64000.0,67000.0
odisha,anugul,2011,winter,sesamum,1008.0,152.2
odisha,anugul,2011,winter,sugarcane,61.0,3065.6
odisha,anugul,2011,winter,urad,952.0,202.8
odisha,anugul,2012,autumn,groundnut,3043.0,3292.5
odisha,anugul,2012,autumn,maize,1139.0,1100.0
odisha,anugul,2012,autumn,moong(green gram),1932.0,311.1
odisha,anugul,2012,autumn,ragi,2.0,1.3
odisha,anugul,2012,autumn,rice,14000.0,21000.0
odisha,anugul,2012,autumn,sesamum,768.0,173.6
odisha,anugul,2012,autumn,urad,1992.0,384.5
odisha,anugul,2012,summer,groundnut,301.0,393.1
odisha,anugul,2012,summer,maize,6.0,10.7
odisha,anugul,2012,summer,moong(green gram),349.0,107.1
odisha,anugul,2012,summer,rice,173000.0,2000.0
odisha,anugul,2012,summer,sesamum,175.0,49.7
odisha,anugul,2012,summer,urad,11.0,4.4
odisha,anugul,2012,summer,wheat,1.0,1.8
odisha,anugul,2012,winter,groundnut,154.0,234.4
odisha,anugul,2012,winter,horse-gram,2927.0,992.3
odisha,anugul,2012,winter,maize,9.0,14.7
odisha,anugul,2012,winter,moong(green gram),654.0,168.1
odisha,anugul,2012,winter,potato,446.0,4530.0
odisha,anugul,2012,winter,rapeseed &mustard,548.0,81.1
odisha,anugul,2012,winter,rice,69000.0,152000.0
odisha,anugul,2012,winter,sesamum,1352.0,266.3
odisha,anugul,2012,winter,sugarcane,75.0,4166.8
odisha,anugul,2012,winter,urad,1182.0,318.0
odisha,anugul,2013,autumn,groundnut,1342.0,1512.4
odisha,anugul,2013,autumn,maize,482.0,490.8
odisha,anugul,2013,autumn,moong(green gram),957.0,205.8
odisha,anugul,2013,autumn,rice,13000.0,16000.0
odisha,anugul,2013,autumn,sesamum,344.0,82.9
odisha,anugul,2013,autumn,urad,1315.0,352.4
odisha,anugul,2013,summer,groundnut,181.0,242.9
odisha,anugul,2013,summer,maize,26.0,43.4
odisha,anugul,2013,summer,moong(green gram),306.0,107.7
odisha,anugul,2013,summer,sesamum,104.0,29.2
odisha,anugul,2013,summer,urad,53.0,22.3
odisha,anugul,2013,winter,groundnut,371.0,527.6
odisha,anugul,2013,winter,horse-gram,2157.0,722.6
odisha,anugul,2013,winter,maize,38.0,68.6
odisha,anugul,2013,winter,moong(green gram),803.0,210.4
odisha,anugul,2013,winter,potato,443.0,4708.6
odisha,anugul,2013,winter,rapeseed &mustard,446.0,63.3
odisha,anugul,2013,winter,rice,65000.0,134000.0
odisha,anugul,2013,winter,sesamum,1213.0,241.4
odisha,anugul,2013,winter,sugarcane,42.0,2315.2
odisha,anugul,2013,winter,urad,1154.0,326.6
odisha,anugul,2014,autumn,groundnut,1829.0,2366.7
odisha,anugul,2014,autumn,maize,560.0,555.0
odisha,anugul,2014,autumn,moong(green gram),1276.0,310.1
odisha,anugul,2014,autumn,ragi,1.0,0.6
odisha,anugul,2014,autumn,rice,15000.0,28000.0
odisha,anugul,2014,autumn,sesamum,1017.0,294.9
odisha,anugul,2014,autumn,urad,1509.0,421.0
odisha,anugul,2014,summer,groundnut,210.0,335.2
odisha,anugul,2014,summer,maize,16.0,27.5
odisha,anugul,2014,summer,moong(green gram),376.0,125.2
odisha,anugul,2014,summer,rice,1000.0,1000.0
odisha,anugul,2014,summer,sesamum,74.0,26.6
odisha,anugul,2014,summer,urad,25.0,10.3
odisha,anugul,2014,summer,wheat,3.0,4.4
odisha,anugul,2014,winter,groundnut,382.0,491.6
odisha,anugul,2014,winter,horse-gram,2229.0,822.5
odisha,anugul,2014,winter,maize,14.0,29.6
odisha,anugul,2014,winter,moong(green gram),862.0,257.7
odisha,anugul,2014,winter,potato,550.0,6322.3
odisha,anugul,2014,winter,rapeseed &mustard,340.0,59.5
odisha,anugul,2014,winter,rice,75000.0,196000.0
odisha,anugul,2014,winter,sesamum,679.0,153.5
odisha,anugul,2014,winter,sugarcane,43.0,2100.1
odisha,anugul,2014,winter,urad,1432.0,465.4
odisha,anugul,2015,autumn,groundnut,1259.0,1440.3
odisha,anugul,2015,autumn,maize,472.0,548.1
odisha,anugul,2015,autumn,moong(green gram),732.0,189.6
odisha,anugul,2015,autumn,ragi,1.0,0.7
odisha,anugul,2015,autumn,rice,12000.0,12000.0
odisha,anugul,2015,autumn,sesamum,326.0,100.4
odisha,anugul,2015,autumn,urad,1291.0,419.6
odisha,anugul,2015,summer,groundnut,339.0,515.6
odisha,anugul,2015,summer,maize,10.0,15.4
odisha,anugul,2015,summer,moong(green gram),811.0,267.6
odisha,anugul,2015,summer,sesamum,93.0,27.1
odisha,anugul,2015,summer,urad,181.0,76.4
odisha,anugul,2015,winter,groundnut,4.0,2.5
odisha,anugul,2015,winter,horse-gram,1344.0,458.3
odisha,anugul,2015,winter,moong(green gram),376.0,103.0
odisha,anugul,2015,winter,potato,430.0,4421.7
